Date,Close,High,Low,Open,Volume,Year,Month,Day,DayOfWeek,Quarter,Close_Scaled
2021-10-05,137.75331115722656,138.8564357660988,136.04493972017434,136.17185207930245,80861100,2021,10,5,1,4,0.4113421366845543
2021-10-06,138.6221466064453,138.76857249312508,135.07849119061893,136.15233067899587,83221100,2021,10,6,2,4,0.41561765181035293
2021-10-07,139.88148498535156,140.7893703718494,139.32505159657362,139.6569602773058,61732700,2021,10,7,3,4,0.42181482101236234
2021-10-08,139.50076293945312,140.75031377150447,139.16885425815033,140.6038878520535,58773200,2021,10,8,4,4,0.4199412983937497
2021-10-11,139.41290283203125,141.3653278052875,138.43669034540312,138.88575464341304,64452200,2021,10,11,0,4,0.4195089412442178
2021-10-12,138.143798828125,139.84241361250955,137.68497785008697,139.82288519545196,73035900,2021,10,12,1,4,0.4132637156726877
2021-10-13,137.55810546875,138.03644005527403,135.88877555756454,137.8802573777795,78762700,2021,10,13,2,4,0.4103815349106811
2021-10-14,140.3402862548828,140.45744186952987,138.1438084019397,138.72954178771872,69907100,2021,10,14,3,4,0.4240725693229087
2021-10-15,141.39454650878906,141.45311684711749,140.09618272452653,140.35000738503422,67940300,2021,10,15,4,4,0.4292605547649825
2021-10-18,143.0639190673828,143.34701408719482,139.7545598847163,140.03765490452832,85589200,2021,10,18,0,4,0.437475490782244
2021-10-19,145.2213592529297,145.62160993395176,143.06393807186709,143.51298745891924,76378900,2021,10,19,1,4,0.4480921940424595
2021-10-20,145.7094268798828,146.1877762179813,144.5965455732881,145.1627504339508,58418800,2021,10,20,2,4,0.4504939612854133
2021-10-21,145.9241943359375,146.08039186170322,144.35249211048287,145.2701339545865,61421000,2021,10,21,3,4,0.4515508259744828
2021-10-22,145.15301513671875,146.6075619891813,145.1042015405824,146.12922747617256,58883400,2021,10,22,4,4,0.44775587454389165
2021-10-25,145.10418701171875,145.8168177773373,144.10844635434742,145.14322894722775,50720600,2021,10,25,0,4,0.44751559269628793
2021-10-26,145.7680206298828,147.25185252804923,145.4653823192533,145.77777738990952,60893400,2021,10,26,1,4,0.4507822995025378
2021-10-27,145.3092041015625,146.16826078037482,144.95776708428832,145.80706700277705,56094900,2021,10,27,2,4,0.448524476103914
2021-10-28,148.9407196044922,149.52643805425132,146.1585085567286,146.256135746264,100077900,2021,10,28,3,4,0.46639506307905354
2021-10-29,146.23660278320312,146.37327190681347,142.92724374395107,143.7179733088264,124953200,2021,10,29,4,4,0.45308817927068235
2021-11-01,145.4165802001953,146.13896771640327,144.2841704394488,145.44586537540286,74588300,2021,11,1,0,4,0.44905287090441004
2021-11-02,146.4513702392578,147.96450225059075,145.11394928812004,145.12372094423125,69122000,2021,11,2,1,4,0.45414504395975175
2021-11-03,147.88641357421875,148.35499132920407,146.25614074482093,146.81257403590004,54511500,2021,11,3,2,4,0.4612068523727476
2021-11-04,147.36904907226562,148.8040677773685,147.056653914814,147.9742960700519,60394600,2021,11,4,3,4,0.4586609160212315
2021-11-05,147.89694213867188,148.79636649786093,146.70422366033108,148.49330137784227,65463900,2021,11,5,4,4,0.46125866314613717
2021-11-08,147.07574462890625,148.18047945260236,146.80200740282297,148.02405391839477,55020900,2021,11,8,0,4,0.4572175729979069
2021-11-09,147.4374542236328,148.0435844748696,146.70422637098488,146.8410949734435,56787900,2021,11,9,1,4,0.4589975358721088
2021-11-10,144.61204528808594,146.77262935345158,144.54361846371455,146.6650887001066,65187100,2021,11,10,2,4,0.4450937769366745
2021-11-11,144.56320190429688,146.0883134852804,144.37744845730748,145.62883774477925,41000000,2021,11,11,3,4,0.4448534200009935
2021-11-12,146.63577270507812,147.03659252052734,144.18189439318962,145.11064651980587,63804000,2021,11,12,4,4,0.4550524833748427
2021-11-15,146.6455535888672,148.48351596746593,146.08829332480207,147.00727451410145,59222800,2021,11,15,0,4,0.4551006148324408
2021-11-16,147.6232147216797,148.1022623119589,146.0003334167105,146.5869216938867,59256200,2021,11,16,1,4,0.45991165812608625
2021-11-17,150.05752563476562,151.53375230300938,147.61343285568483,147.6232038564801,88807000,2021,11,17,2,4,0.4718908345502921
2021-11-18,154.339599609375,155.12171245230584,149.62739546351074,150.2726396777458,137827700,2021,11,18,3,4,0.49296280170436424
2021-11-19,156.9596405029297,157.41913113659675,153.02953515610952,154.12448394226502,117305600,2021,11,19,4,4,0.5058559502063927
2021-11-22,157.4191131591797,161.9944471367291,157.39955624235793,158.06434223873077,117467900,2021,11,22,0,4,0.5081170023923437
2021-11-23,157.8004150390625,158.18169292863084,155.502961782972,157.51689191338718,96041900,2021,11,23,1,4,0.5099933783578966
2021-11-24,158.3185577392578,158.51408217991855,156.06998937776268,157.15516717862224,69463600,2021,11,24,2,4,0.5125431442013589
2021-11-26,153.3032684326172,156.8618668141861,152.8633347292546,156.001556326016,76959800,2021,11,26,4,4,0.4878630447532075
2021-11-29,156.6565704345703,157.58532267329434,155.2389847402696,155.8060160344783,88748200,2021,11,29,0,4,0.5043645508135475
2021-11-30,161.6033935546875,161.81847488073362,156.3437019010155,156.41214364910118,174048100,2021,11,30,1,4,0.528707730058512
2021-12-01,161.08526611328125,166.49159798116264,160.85062784337472,163.7346542506034,152052500,2021,12,1,2,4,0.5261580393031271
2021-12-02,160.09786987304688,160.52803264766237,154.27116024660182,155.19014164372396,136739200,2021,12,2,3,4,0.5212990898161157
2021-12-03,158.22076416015625,161.27100166043388,156.14817855062066,160.35202051883033,118023100,2021,12,3,4,4,0.5120619047134551
2021-12-06,161.62295532226562,164.12570364495514,160.60620449270007,160.61597549233863,107497000,2021,12,6,0,4,0.5288039929737083
2021-12-07,167.3519287109375,167.74299254141582,164.57544264356054,165.2988995417756,120405400,2021,12,7,1,4,0.5569961119768976
2021-12-08,171.1647186279297,172.02504411674911,166.882663021836,168.28069194116756,116998900,2021,12,8,2,4,0.5757587453112658
2021-12-09,170.65634155273438,172.7973693361273,170.03065436230736,170.9985205283445,108923700,2021,12,9,3,4,0.5732570358373243
2021-12-10,175.4369659423828,175.61294836881706,170.78341894665584,171.29179439045112,115402700,2021,12,10,4,4,0.5967823557435078
2021-12-13,171.80995178222656,178.05705234389498,171.60464142456377,177.06962931153166,153237000,2021,12,13,0,4,0.5789339197511942
2021-12-14,170.43150329589844,173.76524989300478,168.35891710300444,171.3309277742781,139380400,2021,12,14,1,4,0.5721506130171865
2021-12-15,175.29029846191406,175.48582285763158,168.45661118755606,171.19399748026692,131063300,2021,12,15,2,4,0.5960606091437681
2021-12-16,168.4077606201172,177.08918279763162,166.93153397693786,175.27077720416733,150185800,2021,12,16,3,4,0.562191831490941
2021-12-17,167.3127899169922,169.59068583995457,165.89521929851176,166.12984262332955,195432700,2021,12,17,4,4,0.5568035110584277
2021-12-20,165.95388793945312,166.76532847471316,163.71510567618958,164.51676029378936,107499100,2021,12,20,0,4,0.550116392151539
2021-12-21,169.1215057373047,169.32680124540954,165.3380387090317,167.7234764441015,91185900,2021,12,21,1,4,0.5657041513982883
2021-12-22,171.7122039794922,171.92728536537462,168.30024464668514,169.1703411922784,92135300,2021,12,22,2,4,0.5784529055275225
2021-12-23,172.33786010742188,172.89512039322665,171.35045204505695,171.9174833311616,68356600,2021,12,23,3,4,0.5815317419641772
2021-12-27,176.29730224609375,176.3852860059842,173.1102106304085,173.12975263201184,74919600,2021,12,27,0,4,0.6010160468102078
2021-12-28,175.280517578125,177.27490525734726,174.5375188860444,176.13107184612667,79144300,2021,12,28,1,4,0.5960124776861699
2021-12-29,175.3685302734375,176.59057652650236,174.1562550200767,175.31964543980357,62348900,2021,12,29,2,4,0.5964455857164757
2021-12-30,174.2149200439453,176.53193000592643,174.10737937130014,175.45652327947462,59773000,2021,12,30,3,4,0.5907687018026058
2021-12-31,173.5989990234375,175.22186501048878,173.29591904054473,174.10735949284833,64062300,2021,12,31,4,4,0.587737771559317
2022-01-03,177.93968200683594,178.79023623086843,173.7358553840875,173.85316703531066,104487900,2022,1,3,0,1,0.609098152018591
2022-01-04,175.68136596679688,178.84891521802436,175.11433471652768,178.54585013474667,99310400,2022,1,4,1,1,0.5979850414788417
2022-01-05,171.00828552246094,176.14088047095728,170.7345483186125,175.5934060632604,94537600,2022,1,5,2,1,0.5749889423420055
2022-01-06,168.15357971191406,171.3797850968752,167.80162976232634,168.83792269234627,96904000,2022,1,6,3,1,0.5609410142980089
2022-01-07,168.3197784423828,170.24572473108867,167.2052727402814,169.02367835082143,86709100,2022,1,7,4,1,0.5617588736367901
2022-01-10,168.33929443359375,168.64235947540746,164.40919005325154,165.2988431820016,106765600,2022,1,10,0,1,0.5618549112877542
2022-01-11,171.1647186279297,171.26247339503044,166.9999896269401,168.46644539148625,76138300,2022,1,11,1,1,0.5757587453112658
2022-01-12,171.60462951660156,173.21772467571947,170.91051556767007,172.1814317936139,74805200,2022,1,12,2,1,0.5779235345820206
2022-01-13,168.33929443359375,172.67021859186923,167.94823073645128,171.84900720420214,84505800,2022,1,13,3,1,0.5618549112877542
2022-01-14,169.19969177246094,169.89380588973404,167.26395921098248,167.5083685317949,80440800,2022,1,14,4,1,0.5660889027067638
2022-01-18,166.0027618408203,168.68147761318977,165.62148401611884,167.6745127192973,90956700,2022,1,18,1,1,0.5503568992633747
2022-01-19,162.51260375976562,167.25414945182573,162.22909557704548,166.19829964047344,94815000,2022,1,19,2,1,0.533181928237048
2022-01-20,160.8310546875,165.8854360990158,160.50843269303434,163.24581922868165,91420500,2022,1,20,3,1,0.5249070719340403
2022-01-21,158.77804565429688,162.6103813121943,158.67050497614542,160.74309086318223,122848900,2022,1,21,4,1,0.5148042714753873
2022-01-24,158.00572204589844,158.67052310978175,151.24047430258736,156.44151145113543,162294600,2022,1,24,0,1,0.5110036884389929
2022-01-25,156.20684814453125,159.1202024043847,153.5085752311325,155.4247355135648,115798400,2022,1,25,1,1,0.5021514799090399
2022-01-26,156.11886596679688,160.7137572085088,154.29068942101793,159.84366081362626,108275300,2022,1,26,2,1,0.5017185220548889
2022-01-27,155.6593475341797,160.1760252131081,154.7403664665498,158.81711052646853,121954600,2022,1,27,3,1,0.49945724460470586
2022-01-28,166.52090454101562,166.5404614570555,159.15929945417386,162.00422657695262,179935700,2022,1,28,4,1,0.5529066651068371
2022-01-31,170.8714141845703,171.0864955438015,165.71926239899202,166.35473547583268,115541600,2022,1,31,0,1,0.5743154022879413
2022-02-01,170.70521545410156,170.93006781127377,168.45664712970438,170.1186272242385,86213900,2022,2,1,1,1,0.5734975429491601
2022-02-02,171.90769958496094,171.94681342176997,169.45383589849953,170.84207875406224,84914300,2022,2,2,2,1,0.5794149339748659
2022-02-03,169.03343200683594,172.2987509371964,168.27087633720052,170.57810026310062,89418100,2022,2,3,3,1,0.5652707430156731
2022-02-04,168.74957275390625,170.42346859121156,167.0756769166009,168.05455952783922,82465400,2022,2,4,4,1,0.5638738795122444
2022-02-07,168.03497314453125,170.27660749223818,167.33995999905824,169.20962915449093,77251200,2022,2,7,0,1,0.5603573546725641
2022-02-08,171.1380157470703,171.6470387890935,167.80980654806993,168.10347426218178,74829200,2022,2,8,1,1,0.5756273411758576
2022-02-09,172.5574493408203,172.91963117728815,171.20658637108463,172.33231049138615,71285000,2022,2,9,2,1,0.5826123344856976
2022-02-10,168.4852752685547,171.7743215374217,167.92731993059743,170.4626223841964,90865900,2022,2,10,3,1,0.562573278924012
2022-02-11,165.07875061035156,169.4249914689082,164.4914151129285,168.69082956541044,98670700,2022,2,11,4,1,0.545809865649784
2022-02-14,165.313720703125,165.9989356288058,163.04270559336564,163.83559821712237,86185500,2022,2,14,0,1,0.5469661469532995
2022-02-15,169.14112854003906,169.29775335068365,166.65477315145358,167.35956986279012,62527400,2022,2,15,1,1,0.5658007146657941
2022-02-16,168.9062042236328,169.67951494494773,166.45899759893967,168.2209893560315,61177400,2022,2,16,2,1,0.5646446586265107
2022-02-17,165.313720703125,168.2797341887302,164.91237519788157,167.41831260412283,69589300,2022,2,17,3,1,0.5469661469532995
2022-02-18,163.76705932617188,166.93862933962222,162.68049906023276,166.23384762062662,82772700,2022,2,18,4,1,0.539355069254297
2022-02-22,160.85003662109375,163.16998418925112,158.72584769849567,161.49608794845346,91162800,2022,2,22,1,1,0.5250004815022963
2022-02-23,156.68975830078125,162.6413518716535,156.37650867254357,162.04423283731927,90009200,2022,2,23,2,1,0.5045278673818406
2022-02-24,159.3033447265625,159.41102239990326,148.79014121364656,149.357894860665,141147500,2022,2,24,3,1,0.5173892536271391
2022-02-25,161.36883544921875,161.63312305071847,157.472871153436,160.3801542624622,91974200,2022,2,25,4,1,0.5275534761330857
2022-02-28,161.63308715820312,161.92675492011216,158.99989062280463,159.61659142915732,95056600,2022,2,28,0,1,0.5288538514570861
2022-03-01,159.75364685058594,163.0818568508139,158.5496253630897,161.22197083806662,83474400,2022,3,1,1,1,0.519605177878587
2022-03-02,163.0426788330078,163.82578787806702,159.50891214996344,160.91850544375748,79724800,2022,3,2,2,1,0.5357904129570185
2022-03-03,162.71966552734375,165.34307890598984,162.0540324670775,164.91236813214016,76678400,2022,3,3,3,1,0.5342008734470425
2022-03-04,159.72434997558594,162.05409647991786,158.6769528495969,161.01648280753923,83737200,2022,3,4,4,1,0.5194610087700247
2022-03-07,155.93597412109375,161.5351828168675,155.68145512983824,159.91023439793054,96418800,2022,3,7,0,1,0.5008185163594583
2022-03-08,154.11524963378906,159.44037235523825,152.50988307246044,155.46611214466617,131148300,2022,3,8,1,1,0.4918587817027026
2022-03-09,159.5089111328125,159.959203685233,156.04367342146804,158.06995256595388,91454900,2022,3,9,2,1,0.5184008402055507
2022-03-10,155.17247009277344,157.00297572975708,152.68609998585092,156.81698565051138,105342000,2022,3,10,3,1,0.4970613342317872
2022-03-11,151.46255493164062,155.91647534911107,151.23741603499275,155.5738603413947,96970100,2022,3,11,4,1,0.47880494471508905
2022-03-14,147.4393310546875,150.865421052167,146.93032272367594,148.2518056179064,108732100,2022,3,14,0,1,0.4590067717056261
2022-03-15,151.81491088867188,152.28478532825997,147.20438184151632,147.713390079557,92964300,2022,3,15,1,1,0.4805388785978594
2022-03-16,156.2198944091797,156.6212399212536,151.19823606106897,153.73353879751855,102300200,2022,3,16,2,1,0.5022156802151965
2022-03-17,157.22811889648438,157.60009906528276,154.30126947324382,155.2605702418383,75615400,2022,3,17,3,1,0.5071771249278263
2022-03-18,160.51718139648438,161.00662274780382,156.38629519642316,157.1204572234023,123511700,2022,3,18,4,1,0.5233625101824126
2022-03-21,161.8876190185547,162.83713639325782,159.56765695852218,160.05709828830467,95811400,2022,3,21,0,1,0.5301063956757979
2022-03-22,165.25498962402344,165.84231029999864,161.42755456550665,162.01487524148183,81532000,2022,3,22,1,1,0.5466771329434786
2022-03-23,166.61561584472656,168.9942934206818,164.1096638130363,164.4424952526729,98062700,2022,3,23,2,1,0.5533727368031109
2022-03-24,170.39413452148438,170.4626485498089,166.6156463524789,167.44768776251115,90131400,2022,3,24,3,1,0.5719667223156923
2022-03-25,171.03038024902344,171.57855215101324,169.1019802060181,170.20812239603873,80546200,2022,3,25,4,1,0.5750976698780461
2022-03-28,171.8917694091797,172.01901397467847,168.36778650765086,168.53419473681177,90371900,2022,3,28,0,1,0.5793365420220852
2022-03-29,175.18081665039062,175.2297488255487,172.6161343745908,172.95874922006587,100589400,2022,3,29,1,1,0.5955218521885941
2022-03-30,174.01596069335938,175.8171010585222,172.96854916161706,174.77948791199498,92633200,2022,3,30,2,1,0.589789628361698
2022-03-31,170.92271423339844,174.27049138056103,170.7171422878286,174.0845012718467,103049300,2022,3,31,3,1,0.5745678484040799
2022-04-01,170.62904357910156,171.18701389593227,168.30909632537671,170.35495761395958,78751300,2022,4,1,4,2,0.5731227032668983
2022-04-04,174.67184448242188,174.720791608407,170.75631338866327,170.88357292891146,76468400,2022,4,4,0,2,0.5930172142796349
2022-04-05,171.36318969726562,174.53477477488693,170.73670541562527,173.7516656886956,73401800,2022,4,5,1,2,0.5767354159336976
2022-04-06,168.20135498046875,169.96334618717503,166.53725798279694,168.72016142792123,89058800,2022,4,6,2,2,0.5611761150682737
2022-04-07,168.5048370361328,169.69907490999924,166.2632026288955,167.5455363451221,77594700,2022,4,7,3,2,0.5626695418392081
2022-04-08,166.49815368652344,168.15246782773184,165.62694868711696,168.15246782773184,76575500,2022,4,8,4,2,0.5527947087834693
2022-04-11,162.24981689453125,165.46055114101816,162.0050962053992,165.14731642594322,72246700,2022,4,11,0,2,0.5318887613684757
2022-04-12,164.11949157714844,166.2828141709391,163.12102695263263,164.4718899777678,79265200,2022,4,12,1,2,0.5410893785774542
2022-04-13,166.80160522460938,167.42808955183875,163.24827119923606,163.85517369033073,70618900,2022,4,13,2,2,0.554287985378249
2022-04-14,161.79949951171875,167.65322825491936,161.55477886000992,167.01694559853848,75329400,2022,4,14,3,2,0.5296727620289505
2022-04-18,161.58419799804688,163.08188755230427,160.1158737341422,160.45847376711322,69023900,2022,4,18,0,2,0.5286132692571729
2022-04-19,163.86495971679688,164.27610359926777,160.44866861751814,161.53522902332887,67723800,2022,4,19,1,2,0.5398368343587424
2022-04-20,163.6985321044922,165.31369734743882,162.59240492951264,165.19622127922986,67929800,2022,4,20,2,2,0.5390178486988007
2022-04-21,162.9056396484375,167.90773030576432,162.40641490220864,165.34306268686478,87227800,2022,4,21,3,2,0.5351160469341032
2022-04-22,158.3734588623047,164.32506872590315,158.08958939152427,162.94485517960146,84882400,2022,4,22,4,2,0.5128133111037584
2022-04-25,159.44041442871094,159.7242838315626,155.11375480994548,157.71757136622622,96046400,2022,4,25,0,2,0.518063769826209
2022-04-26,153.48878479003906,158.91178747297153,153.41047239469103,158.8236916294158,95623200,2022,4,26,1,2,0.4887759655979469
2022-04-27,153.26364135742188,156.4156292897006,152.09876878373368,152.61757531774515,88063200,2022,4,27,2,2,0.4876680410162616
2022-04-28,160.18435668945312,161.04577820352466,155.57381282317428,155.88706244158715,130216800,2022,4,28,3,2,0.5217246890386839
2022-04-29,154.32081604003906,162.69026417943107,153.92926902509257,158.4223359956449,131747600,2022,4,29,4,2,0.4928703682811142
2022-05-02,154.62432861328125,154.8886162063275,150.03336604127583,153.40072515321864,123055300,2022,5,2,0,2,0.49436394522820337
2022-05-03,156.11221313476562,157.31624964341847,153.01895506893698,154.81029731534235,88966500,2022,5,3,1,2,0.5016857836531529
2022-05-04,162.51409912109375,162.964376768375,155.8968429541357,156.29818841895514,108256500,2022,5,4,2,2,0.5331892868686309
2022-05-05,153.45945739746094,160.6150881198339,151.67788357069364,160.38994926297363,130525300,2022,5,5,3,2,0.48863164631322986
2022-05-06,154.18487548828125,156.3023722983105,151.14587460582203,152.93986371222095,116124600,2022,5,6,4,2,0.49220140859977
2022-05-09,149.06761169433594,152.76342612282588,148.5088364921623,151.88112823098254,131577900,2022,5,9,0,2,0.4670194955305137
2022-05-10,151.46937561035156,153.65550196924158,149.92046680625165,152.45950928453797,115366700,2022,5,10,1,2,0.47883850908567616
2022-05-11,143.61700439453125,152.39087300235883,142.9405806152843,150.47925033829725,142689800,2022,5,11,2,2,0.44019720832289766
2022-05-12,139.75453186035156,143.3228989996902,136.06853101088905,139.96040581157675,182602000,2022,5,12,3,2,0.4211900882085926
2022-05-13,144.21498107910156,145.18550397266762,140.29369821646105,141.74456868725608,113990900,2022,5,13,4,2,0.4431398349871921
2022-05-16,142.6759033203125,144.616949555646,141.3426662408205,142.68571610317943,86643800,2022,5,16,0,2,0.43556607606264564
2022-05-17,146.30311584472656,146.82268479374127,143.79348144376362,145.9305890667493,78336300,2022,5,17,1,2,0.453415488199965
2022-05-18,138.0487823486328,144.46007380411618,137.14687404841018,143.96011558077154,109742900,2022,5,18,2,2,0.41279614221486627
2022-05-19,134.64707946777344,138.87226008655338,133.91183880440775,137.12729010884627,136095600,2022,5,19,3,2,0.3960564567730892
2022-05-20,134.88235473632812,137.93115346240322,130.00036063657,136.3528361484188,137426100,2022,5,20,4,2,0.3972142398381522
2022-05-23,140.2937469482422,140.4407891232643,134.9411873997547,135.0784317492794,117726300,2022,5,23,0,2,0.4238435506869114
2022-05-24,137.5978546142578,139.17617200488684,134.62748321427134,138.03899606760518,104132700,2022,5,24,1,2,0.41057713935224605
2022-05-25,137.7546844482422,138.99968110716551,135.61757730341805,135.70580258630076,92482700,2022,5,25,2,2,0.41134889461151813
2022-05-26,140.9505615234375,141.4995389264538,134.44123025043575,134.68631051667606,90601500,2022,5,26,3,2,0.4270757169775683
2022-05-27,146.69520568847656,146.73441193920726,142.4013957458045,142.5288422380691,90978500,2022,5,27,4,2,0.4553449514362229
2022-05-31,145.9109344482422,147.69512536408004,143.95029298038023,146.13641898717157,103718400,2022,5,31,1,2,0.45148557443524295
2022-06-01,145.7835235595703,148.75389460714223,144.7737792988703,146.95009283292427,74286600,2022,6,1,2,2,0.450858588989152
2022-06-02,148.2343292236328,148.2931460840145,143.96992734384497,144.9208398093746,72348100,2022,6,2,3,2,0.4629189356250015
2022-06-03,142.51902770996094,145.05805472503135,141.61713446378366,144.00910439920688,88570300,2022,6,3,4,2,0.4347940955391413
2022-06-06,143.2640838623047,145.6462712304333,142.0484806619193,144.13656879270374,71598400,2022,6,6,0,2,0.4384604961812645
2022-06-07,145.7835235595703,146.06781003090646,141.26424373812603,141.50932395629872,67808200,2022,6,7,1,2,0.450858588989152
2022-06-08,145.04827880859375,146.9206802540853,144.55811838609154,145.6560729457736,53950200,2022,6,8,2,2,0.4472404699807816
2022-06-09,139.83299255371094,145.0384948829892,139.72515664096548,144.18562036487367,69473000,2022,6,9,3,2,0.4215761911024608
2022-06-10,134.431396484375,137.98995082700978,134.36276684809005,137.51940103001422,91437900,2022,6,10,4,2,0.3949950867993771
2022-06-13,129.2847442626953,132.53940235521404,128.85340060932865,130.2552525242583,122207100,2022,6,13,0,2,0.3696685540930943
2022-06-14,130.1474151611328,131.25518271689248,128.89260543359612,130.51014411570253,84784300,2022,6,14,1,2,0.37391373363563296
2022-06-15,132.7648468017578,134.63726323315953,129.5592083618082,131.64728162043858,91533000,2022,6,15,2,2,0.3867940420764302
2022-06-16,127.5005340576172,129.7846835531672,126.50060254968962,129.4807864670593,108123900,2022,6,16,3,2,0.36088850520549987
2022-06-17,128.97103881835938,130.46113104749855,127.25547692933144,127.51036998343508,134520300,2022,6,17,4,2,0.36812481831031785
2022-06-21,133.1962127685547,134.36279718069025,130.69640612370614,130.79442925101708,81000500,2022,6,21,1,2,0.38891678202385427
2022-06-22,132.68643188476562,135.04899374439103,131.27476747959807,132.1374396483602,73409200,2022,6,22,2,2,0.38640816444679404
2022-06-23,135.54898071289062,135.86267563561398,132.96093402675356,134.1275183400123,72433800,2022,6,23,3,2,0.4004946877625619
2022-06-24,138.87222290039062,139.1173030558868,137.0194175231798,137.14684903225404,89116800,2022,6,24,4,2,0.4168482703104709
2022-06-27,138.87222290039062,140.66621143364327,138.19579927786032,139.89174976551223,70207900,2022,6,27,0,2,0.4168482703104709
2022-06-28,134.73529052734375,140.59760460905184,134.61765682035212,139.33299738336785,67083400,2022,6,28,1,2,0.39649054094840075
2022-06-29,136.49009704589844,137.90176176618252,133.9804775247322,134.75493953918553,66242400,2022,6,29,2,2,0.4051258951108915
2022-06-30,134.0294647216797,135.64698810352084,131.1375212724895,134.5490335635321,98964500,2022,6,30,3,2,0.3930171917532117
2022-07-01,136.19595336914062,136.3037892489926,132.99031531614665,133.36282702594735,71051600,2022,7,1,4,3,0.4036784222433112
2022-07-05,138.7742156982422,138.82323473193733,134.2353254229341,135.05880629688934,73353800,2022,7,5,1,3,0.41636597958948374
2022-07-06,140.1074981689453,141.2838805673682,138.3037108274626,138.56840172862474,74064300,2022,7,6,2,3,0.42292702561445794
2022-07-07,143.46998596191406,143.66604717243726,140.4603932776671,140.47019110271424,66253700,2022,7,7,3,3,0.4394737346973784
2022-07-08,144.14637756347656,144.64635079248632,142.1465295229667,142.40140757015126,64547800,2022,7,8,4,3,0.4428022389913089
2022-07-11,142.01910400390625,143.75427642973983,140.95055766241197,142.80336382609462,63141600,2022,7,11,0,3,0.43233398486006613
2022-07-12,142.98959350585938,145.5286208059207,142.19553604555907,142.89155544175705,77588800,2022,7,12,1,3,0.43710973675734466
2022-07-13,142.62689208984375,143.56799177024092,139.3232005090592,140.17608985764943,71185600,2022,7,13,2,3,0.4353248931581134
2022-07-14,145.54824829101562,146.01879814456234,140.4309718883509,141.244640047542,78140700,2022,7,14,3,3,0.4497008059240889
2022-07-15,147.21478271484375,147.8912065060331,145.2835494113212,146.83245817528143,76259900,2022,7,15,4,3,0.4579017755589585
2022-07-18,144.17581176757812,148.58725611818477,143.8130828380742,147.77358792071823,81420900,2022,7,18,0,3,0.44294708389256743
2022-07-19,148.02847290039062,148.25394254490203,144.01896354895925,145.0090823866063,82982400,2022,7,19,1,3,0.46190592237311967
2022-07-20,150.02830505371094,150.6949310490213,147.41085002655058,148.14609070693865,64823400,2022,7,20,2,3,0.4717470408821167
2022-07-21,152.2928466796875,152.50851845862235,148.94994906470606,151.45956799212024,65086600,2022,7,21,3,3,0.4828907873574355
2022-07-22,151.05763244628906,153.2045374479934,150.3910214648786,152.3320525114364,66675400,2022,7,22,4,3,0.4768123324057578
2022-07-25,149.94007873535156,151.9889458272938,149.28326552705713,150.97921649648936,53623900,2022,7,25,0,3,0.47131288161872775
2022-07-26,148.61666870117188,150.07733740905363,147.8324089141252,149.26366918886245,55138700,2022,7,26,1,3,0.46480041757981594
2022-07-27,153.7045135498047,154.2338952339947,149.1656377708993,149.5773707705413,78620700,2022,7,27,2,3,0.48983756083589103
2022-07-28,154.25347900390625,154.53776544520662,151.37133354934207,153.89075014754778,81378700,2022,7,28,3,3,0.49253900459565325
2022-07-29,159.3119354248047,160.409904944982,156.36117506106663,158.0669387195233,101786900,2022,7,29,4,3,0.5174315282147018
2022-08-01,158.3316192626953,160.3706884793457,157.72382510643268,157.84145882480365,67829400,2022,8,1,0,3,0.512607419595593
2022-08-02,156.8611602783203,159.21393969022574,156.48864846428177,156.94940053816907,59907000,2022,8,2,1,3,0.505371331755007
2022-08-03,162.86073303222656,163.31167231688755,157.58660124880873,157.67482654904526,82507500,2022,8,3,2,3,0.5348950627223852
2022-08-04,162.54701232910156,163.89986001020398,161.19416464799912,162.74307352499065,55474100,2022,8,4,3,3,0.5333512518515312
2022-08-05,162.32122802734375,162.81206933981915,160.01426786699392,160.22042780912037,56697000,2022,8,5,4,3,0.5322401735705962
2022-08-08,161.85000610351562,164.73615535552312,161.1922805564501,163.32253000929188,60276900,2022,8,8,0,3,0.5299213035650656
2022-08-09,161.89910888671875,162.78263230320212,160.25970057725633,161.0156004495246,63135500,2022,8,9,1,3,0.530162936998062
2022-08-10,166.13995361328125,166.23811287684435,163.8428051524665,164.60851631297595,70170500,2022,8,10,2,3,0.5510320161670639
2022-08-11,165.40370178222656,167.85790820975464,165.10919401506573,166.9449356294848,57149200,2022,8,11,3,3,0.5474089413455867
2022-08-12,168.94757080078125,169.01628078921996,166.29701596444957,166.70933581222894,68039400,2022,8,12,4,3,0.5648482224042775
2022-08-15,170.01760864257812,170.21394216296972,168.21131628811554,168.3782005294128,54091700,2022,8,15,0,3,0.5701138489183581
2022-08-16,169.86056518554688,170.52811724537264,168.51566461022102,169.61514449782814,56377100,2022,8,16,1,3,0.5693410424260027
2022-08-17,171.35272216796875,172.9234055360259,169.40899457207655,169.6053281206725,79542000,2022,8,17,2,3,0.5766839055126175
2022-08-18,170.9600372314453,171.69629926083016,169.9489052427666,170.56737014082248,62290100,2022,8,18,3,3,0.574751513841342
2022-08-19,168.37818908691406,170.5575254675204,168.1720291679761,169.8605242913159,70346300,2022,8,19,4,3,0.5620463107969861
2022-08-22,164.5005645751953,166.74861119438174,164.07843325743647,166.58172694573366,69026800,2022,8,22,0,3,0.5429646282218464
