ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-07-01,209.81061234821337,214.75625358126615,228.54517114471406,209.81061234821337,209.81061234821337,11.352599275052835,11.352599275052835,11.352599275052835,2.2146441670663837,2.2146441670663837,2.2146441670663837,9.13795510798645,9.13795510798645,9.13795510798645,0.0,0.0,0.0,221.1632116232662
2025-07-02,209.99902636874793,214.4672404711447,228.27398737044328,209.99902636874793,209.99902636874793,11.603196523784908,11.603196523784908,11.603196523784908,2.191009169052894,2.191009169052894,2.191009169052894,9.412187354732014,9.412187354732014,9.412187354732014,0.0,0.0,0.0,221.60222289253284
2025-07-03,210.18744038928253,215.32408704191062,228.70135902252656,210.18744038928253,210.18744038928253,11.703439611036494,11.703439611036494,11.703439611036494,2.0283055700024524,2.0283055700024524,2.0283055700024524,9.675134041034042,9.675134041034042,9.675134041034042,0.0,0.0,0.0,221.89088000031902
2025-07-07,210.94109647142076,216.88324972424073,230.54398394273778,210.94109647142076,210.94109647142076,12.895689021079663,12.895689021079663,12.895689021079663,2.3295885126471725,2.3295885126471725,2.3295885126471725,10.56610050843249,10.56610050843249,10.56610050843249,0.0,0.0,0.0,223.83678549250044
2025-07-08,211.12951049195536,217.72542702472037,230.8863527950848,211.12951049195536,211.12951049195536,12.948564534567396,12.948564534567396,12.948564534567396,2.2146441670601873,2.2146441670601873,2.2146441670601873,10.73392036750721,10.73392036750721,10.73392036750721,0.0,0.0,0.0,224.07807502652275
2025-07-09,211.31792451248992,217.0181263838346,230.488205284767,211.31792451248992,211.31792451248992,13.06415354514074,13.06415354514074,13.06415354514074,2.1910091690525593,2.1910091690525593,2.1910091690525593,10.873144376088183,10.873144376088183,10.873144376088183,0.0,0.0,0.0,224.38207805763068
2025-07-10,211.50633853302452,217.6354116153808,230.63299502653152,211.50633853302452,211.50633853302452,13.00862925017524,13.00862925017524,13.00862925017524,2.0283055700016583,2.0283055700016583,2.0283055700016583,10.980323680173582,10.980323680173582,10.980323680173582,0.0,0.0,0.0,224.51496778319975
2025-07-11,211.69475255355903,218.36398005337125,231.60704742477486,211.69475255355903,211.69475255355903,13.470187875528488,13.470187875528488,13.470187875528488,2.4180951279682605,2.4180951279682605,2.4180951279682605,11.052092747560227,11.052092747560227,11.052092747560227,0.0,0.0,0.0,225.16494042908752
2025-07-14,212.25999461516275,219.1385788417274,232.25144657767555,212.25999461516275,212.25999461516275,13.354453081751863,13.354453081751863,13.354453081751863,2.3295885126528932,2.3295885126528932,2.3295885126528932,11.02486456909897,11.02486456909897,11.02486456909897,0.0,0.0,0.0,225.61444769691462
2025-07-15,212.44840863569735,219.31575904206704,232.45531189083093,212.44840863569735,212.44840863569735,13.141532218794682,13.141532218794682,13.141532218794682,2.2146441670614387,2.2146441670614387,2.2146441670614387,10.926888051733243,10.926888051733243,10.926888051733243,0.0,0.0,0.0,225.58994085449203
2025-07-16,212.6368226562319,219.228088356616,232.45085543328162,212.6368226562319,212.6368226562319,12.972792378293901,12.972792378293901,12.972792378293901,2.191009169052536,2.191009169052536,2.191009169052536,10.781783209241365,10.781783209241365,10.781783209241365,0.0,0.0,0.0,225.6096150345258
2025-07-17,212.82523667676648,218.5373265051947,232.29611233527527,212.82523667676648,212.82523667676648,12.617250805564932,12.617250805564932,12.617250805564932,2.0283055699949495,2.0283055699949495,2.0283055699949495,10.588945235569984,10.588945235569984,10.588945235569984,0.0,0.0,0.0,225.44248748233142
2025-07-18,213.01365069730107,218.79268757385313,232.32760991828417,213.01365069730107,213.01365069730107,12.766634956871586,12.766634956871586,12.766634956871586,2.4180951279627823,2.4180951279627823,2.4180951279627823,10.348539828908802,10.348539828908802,10.348539828908802,0.0,0.0,0.0,225.78028565417267
2025-07-21,213.57889275890474,218.18440405168005,231.5454754168868,213.57889275890474,213.57889275890474,11.68562401441363,11.68562401441363,11.68562401441363,2.3295885126522164,2.3295885126522164,2.3295885126522164,9.356035501761415,9.356035501761415,9.356035501761415,0.0,0.0,0.0,225.26451677331838
2025-07-22,213.76730677943934,218.22985600623622,231.37712579628183,213.76730677943934,213.76730677943934,11.158375872896965,11.158375872896965,11.158375872896965,2.2146441670589656,2.2146441670589656,2.2146441670589656,8.943731705838,8.943731705838,8.943731705838,0.0,0.0,0.0,224.9256826523363
2025-07-23,213.9557207999739,217.6160908370952,231.45558779698607,213.9557207999739,213.9557207999739,10.688254891809931,10.688254891809931,10.688254891809931,2.1910091690527196,2.1910091690527196,2.1910091690527196,8.497245722757212,8.497245722757212,8.497245722757212,0.0,0.0,0.0,224.64397569178382
2025-07-24,214.1441348205084,217.44316222689164,231.48679753772092,214.1441348205084,214.1441348205084,10.049960032200907,10.049960032200907,10.049960032200907,2.028305569994156,2.028305569994156,2.028305569994156,8.021654462206751,8.021654462206751,8.021654462206751,0.0,0.0,0.0,224.19409485270933
2025-07-25,214.332548841043,217.64802015912187,231.29496427051356,214.332548841043,214.332548841043,9.94078686090242,9.94078686090242,9.94078686090242,2.4180951279573044,2.4180951279573044,2.4180951279573044,7.522691732945115,7.522691732945115,7.522691732945115,0.0,0.0,0.0,224.27333570194543
2025-07-28,214.89779090264673,216.41529041513022,229.82103672485738,214.89779090264673,214.89779090264673,8.2800633418227,8.2800633418227,8.2800633418227,2.32958851263445,2.32958851263445,2.32958851263445,5.950474829188249,5.950474829188249,5.950474829188249,0.0,0.0,0.0,223.17785424446944
2025-07-29,215.08620492318133,216.65681805748588,229.53354075350433,215.08620492318133,215.08620492318133,7.639181112341031,7.639181112341031,7.639181112341031,2.2146441670564934,2.2146441670564934,2.2146441670564934,5.424536945284538,5.424536945284538,5.424536945284538,0.0,0.0,0.0,222.72538603552235
