ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-10-15,228.89602523718045,219.7629311068344,234.83631091721128,228.89602523718045,228.89602523718045,-1.5660714989447333,-1.5660714989447333,-1.5660714989447333,1.1925851675703076,1.1925851675703076,1.1925851675703076,-2.758656666515041,-2.758656666515041,-2.758656666515041,0.0,0.0,0.0,227.32995373823573
2024-10-16,228.79127084141155,219.21955979511628,234.64230783585515,228.79127084141155,228.79127084141155,-1.7204909071328778,-1.7204909071328778,-1.7204909071328778,1.0228999524136222,1.0228999524136222,1.0228999524136222,-2.7433908595465,-2.7433908595465,-2.7433908595465,0.0,0.0,0.0,227.07077993427868
2024-10-17,228.6865164456426,220.14585918265917,234.93409515458941,228.6865164456426,228.6865164456426,-1.6670342948225585,-1.6670342948225585,-1.6670342948225585,1.0291160953503318,1.0291160953503318,1.0291160953503318,-2.6961503901728903,-2.6961503901728903,-2.6961503901728903,0.0,0.0,0.0,227.01948215082004
2024-10-18,228.5817620498737,220.1487595113734,234.89592363441338,228.5817620498737,228.5817620498737,-1.3635609551157801,-1.3635609551157801,-1.3635609551157801,1.2495346665062743,1.2495346665062743,1.2495346665062743,-2.613095621622054,-2.613095621622054,-2.613095621622054,0.0,0.0,0.0,227.21820109475792
2024-10-21,228.26749886256695,219.94349733314934,234.93510000392322,228.26749886256695,228.26749886256695,-0.9357050721106114,-0.9357050721106114,-0.9357050721106114,1.1937952256525468,1.1937952256525468,1.1937952256525468,-2.1295002977631583,-2.1295002977631583,-2.1295002977631583,0.0,0.0,0.0,227.33179379045635
2024-10-22,228.16274446679805,219.19477655986984,235.20168433500115,228.16274446679805,228.16274446679805,-0.6975383256817326,-0.6975383256817326,-0.6975383256817326,1.1925851675690045,1.1925851675690045,1.1925851675690045,-1.890123493250737,-1.890123493250737,-1.890123493250737,0.0,0.0,0.0,227.4652061411163
2024-10-23,228.05799007102914,219.00066121741963,234.09478916828544,228.05799007102914,228.05799007102914,-0.5918831373803769,-0.5918831373803769,-0.5918831373803769,1.0228999524133553,1.0228999524133553,1.0228999524133553,-1.614783089793732,-1.614783089793732,-1.614783089793732,0.0,0.0,0.0,227.46610693364877
2024-10-24,227.9532356752602,220.12022365543282,234.599882591759,227.9532356752602,227.9532356752602,-0.27795241103760177,-0.27795241103760177,-0.27795241103760177,1.0291160953515508,1.0291160953515508,1.0291160953515508,-1.3070685063891525,-1.3070685063891525,-1.3070685063891525,0.0,0.0,0.0,227.6752832642226
2024-10-25,227.8484812794913,221.0050813947232,235.57472762176488,227.8484812794913,227.8484812794913,0.27800642584063356,0.27800642584063356,0.27800642584063356,1.2495346665063571,1.2495346665063571,1.2495346665063571,-0.9715282406657235,-0.9715282406657235,-0.9715282406657235,0.0,0.0,0.0,228.12648770533193
2024-10-28,227.53421809218455,221.461394350323,236.40719529290746,227.53421809218455,227.53421809218455,1.339785280988675,1.339785280988675,1.339785280988675,1.193795225652366,1.193795225652366,1.193795225652366,0.14599005533630896,0.14599005533630896,0.14599005533630896,0.0,0.0,0.0,228.87400337317322
